Number of GPUs 4
Time, device, gpu_util(%), gpu_mem(%), memory_used/total(Mib), power_current/limit(W), temperature(C), Frequency(MHz)
07:16:41.757824, 2, 0, 0, 1/11019, 2.394/250.0, 37, 300
07:16:41.760525, 3, 0, 0, 98/11016, 23.899/250.0, 46, 300
07:16:42.763875, 0, 71, 14, 8377/11019, 117.021/250.0, 63, 1860
07:16:42.766757, 1, 0, 0, 1/11019, 18.398/250.0, 38, 300
07:16:42.769742, 2, 0, 0, 1/11019, 2.196/250.0, 37, 300
07:16:42.772793, 3, 0, 0, 98/11016, 23.685/250.0, 46, 300
07:16:43.776570, 0, 74, 15, 8377/11019, 117.215/250.0, 63, 1860
07:16:43.779394, 1, 0, 0, 1/11019, 18.38/250.0, 38, 300
07:16:43.782682, 2, 0, 0, 1/11019, 2.1630000000000003/250.0, 37, 300
07:16:43.786118, 3, 0, 0, 98/11016, 24.246000000000002/250.0, 46, 300
07:16:44.789585, 0, 73, 15, 8377/11019, 133.15800000000002/250.0, 63, 1860
07:16:44.792422, 1, 0, 0, 1/11019, 18.521/250.0, 38, 300
07:16:44.795287, 2, 0, 0, 1/11019, 2.217/250.0, 37, 300
07:16:44.797803, 3, 0, 0, 98/11016, 24.111/250.0, 46, 300
07:16:45.801605, 0, 72, 14, 8377/11019, 117.218/250.0, 63, 1860
07:16:45.804477, 1, 0, 0, 1/11019, 18.472/250.0, 38, 300
07:16:45.807465, 2, 0, 0, 1/11019, 2.197/250.0, 37, 300
07:16:45.810156, 3, 0, 0, 98/11016, 23.915/250.0, 47, 300
07:16:46.814764, 0, 73, 15, 8377/11019, 93.044/250.0, 62, 1860
07:16:46.817433, 1, 0, 0, 1/11019, 18.372/250.0, 38, 300
07:16:46.820121, 2, 0, 0, 1/11019, 1.737/250.0, 37, 300
07:16:46.822762, 3, 0, 0, 98/11016, 23.703/250.0, 46, 300
07:16:47.826367, 0, 56, 11, 8377/11019, 106.428/250.0, 63, 1860
07:16:47.829212, 1, 0, 0, 1/11019, 18.621/250.0, 38, 300
07:16:47.832487, 2, 0, 0, 1/11019, 2.064/250.0, 37, 300
07:16:47.835410, 3, 0, 0, 98/11016, 23.849/250.0, 46, 300
07:16:48.840373, 0, 59, 8, 8377/11019, 113.134/250.0, 62, 1860
07:16:48.843050, 1, 0, 0, 1/11019, 18.342/250.0, 38, 300
07:16:48.845988, 2, 0, 0, 1/11019, 1.834/250.0, 37, 300
07:16:48.848445, 3, 0, 0, 98/11016, 23.966/250.0, 46, 300
07:16:49.851954, 0, 69, 9, 8377/11019, 106.143/250.0, 62, 1860
07:16:49.854928, 1, 0, 0, 1/11019, 18.103/250.0, 38, 300
07:16:49.858002, 2, 0, 0, 1/11019, 1.969/250.0, 37, 300
07:16:49.860785, 3, 0, 0, 98/11016, 24.004/250.0, 46, 300
07:16:50.865674, 0, 30, 3, 8377/11019, 93.266/250.0, 62, 1860
07:16:50.870199, 1, 0, 0, 1/11019, 18.25/250.0, 38, 300
07:16:50.873192, 2, 0, 0, 1/11019, 1.891/250.0, 37, 300
07:16:50.875673, 3, 0, 0, 98/11016, 23.941/250.0, 46, 300
07:16:51.879253, 0, 63, 37, 8377/11019, 128.163/250.0, 63, 1860
07:16:51.882420, 1, 0, 0, 1/11019, 17.984/250.0, 38, 300
07:16:51.885275, 2, 0, 0, 1/11019, 2.493/250.0, 37, 300
07:16:51.889657, 3, 0, 0, 98/11016, 23.998/250.0, 46, 300
07:16:52.893087, 0, 73, 15, 8377/11019, 117.208/250.0, 63, 1860
07:16:52.895779, 1, 0, 0, 1/11019, 18.154/250.0, 38, 300
07:16:52.898730, 2, 0, 0, 1/11019, 2.501/250.0, 37, 300
07:16:52.901283, 3, 0, 0, 98/11016, 23.858/250.0, 46, 300
07:16:53.904904, 0, 74, 15, 8377/11019, 117.36800000000001/250.0, 63, 1860
07:16:53.907830, 1, 0, 0, 1/11019, 18.511/250.0, 38, 300
07:16:53.911209, 2, 0, 0, 1/11019, 2.5300000000000002/250.0, 37, 300
07:16:53.913917, 3, 0, 0, 98/11016, 23.843/250.0, 46, 300
07:16:54.917431, 0, 73, 14, 8377/11019, 117.401/250.0, 63, 1860
07:16:54.920198, 1, 0, 0, 1/11019, 18.605/250.0, 38, 300
07:16:54.923200, 2, 0, 0, 1/11019, 2.548/250.0, 37, 300
07:16:54.927844, 3, 0, 0, 98/11016, 24.04/250.0, 46, 300
07:16:55.931514, 0, 72, 14, 8377/11019, 119.135/250.0, 63, 1860
07:16:55.934285, 1, 0, 0, 1/11019, 18.354/250.0, 38, 300
07:16:55.937198, 2, 0, 0, 1/11019, 2.426/250.0, 37, 300
07:16:55.939852, 3, 0, 0, 98/11016, 24.091/250.0, 46, 300
07:16:56.943339, 0, 73, 15, 8377/11019, 117.19500000000001/250.0, 63, 1860
07:16:56.948907, 1, 0, 0, 1/11019, 18.41/250.0, 38, 300
07:16:56.951874, 2, 0, 0, 1/11019, 2.263/250.0, 37, 300
07:16:56.954616, 3, 0, 0, 98/11016, 23.798000000000002/250.0, 46, 300
07:16:57.957743, 0, 73, 15, 8377/11019, 117.288/250.0, 64, 1860
07:16:57.960533, 1, 0, 0, 1/11019, 18.175/250.0, 38, 300
07:16:57.963516, 2, 0, 0, 1/11019, 2.239/250.0, 37, 300
07:16:57.966165, 3, 0, 0, 98/11016, 23.854/250.0, 46, 300
07:16:58.969800, 0, 72, 14, 8377/11019, 119.23/250.0, 63, 1860
07:16:58.972518, 1, 0, 0, 1/11019, 18.196/250.0, 38, 300
07:16:58.975485, 2, 0, 0, 1/11019, 2.482/250.0, 37, 300
07:16:58.978196, 3, 0, 0, 98/11016, 23.967/250.0, 46, 300
07:16:59.981897, 0, 73, 15, 8377/11019, 117.159/250.0, 63, 1860
07:16:59.985059, 1, 0, 0, 1/11019, 18.153/250.0, 38, 300
07:16:59.988071, 2, 0, 0, 1/11019, 2.613/250.0, 37, 300
07:16:59.990809, 3, 0, 0, 98/11016, 24.056/250.0, 46, 300
07:17:00.994371, 0, 73, 14, 8377/11019, 117.022/250.0, 63, 1860
07:17:00.997129, 1, 0, 0, 1/11019, 18.075/250.0, 38, 300
07:17:01.000082, 2, 0, 0, 1/11019, 2.365/250.0, 37, 300
07:17:01.002880, 3, 0, 0, 98/11016, 23.759/250.0, 46, 300
07:17:02.006340, 0, 72, 15, 8377/11019, 130.06900000000002/250.0, 64, 1860
07:17:02.009152, 1, 0, 0, 1/11019, 18.112000000000002/250.0, 38, 300
07:17:02.012089, 2, 0, 0, 1/11019, 2.706/250.0, 37, 300
07:17:02.015444, 3, 0, 0, 98/11016, 23.554000000000002/250.0, 46, 300
07:17:03.018780, 0, 73, 15, 8377/11019, 117.397/250.0, 63, 1860
07:17:03.023232, 1, 0, 0, 1/11019, 18.083000000000002/250.0, 38, 300
07:17:03.026278, 2, 0, 0, 1/11019, 2.701/250.0, 37, 300
07:17:03.029257, 3, 0, 0, 98/11016, 23.679000000000002/250.0, 46, 300
07:17:04.033130, 0, 73, 14, 8377/11019, 117.396/250.0, 63, 1860
07:17:04.036006, 1, 0, 0, 1/11019, 17.941/250.0, 38, 300
07:17:04.038954, 2, 0, 0, 1/11019, 2.214/250.0, 37, 300
07:17:04.041685, 3, 0, 0, 98/11016, 23.806/250.0, 46, 300
07:17:05.045220, 0, 73, 15, 8377/11019, 117.53/250.0, 63, 1860
07:17:05.048132, 1, 0, 0, 1/11019, 17.849/250.0, 38, 300
07:17:05.051086, 2, 0, 0, 1/11019, 2.2720000000000002/250.0, 37, 300
07:17:05.053734, 3, 0, 0, 98/11016, 23.834/250.0, 46, 300
07:17:06.057285, 0, 73, 15, 8377/11019, 140.619/250.0, 63, 1860
07:17:06.060078, 1, 0, 0, 1/11019, 18.118000000000002/250.0, 38, 300
07:17:06.063078, 2, 0, 0, 1/11019, 2.591/250.0, 37, 300
07:17:06.065756, 3, 0, 0, 98/11016, 23.879/250.0, 46, 300
07:17:07.069403, 0, 73, 14, 8377/11019, 117.667/250.0, 64, 1860
07:17:07.072227, 1, 0, 0, 1/11019, 18.319/250.0, 38, 300
07:17:07.075221, 2, 0, 0, 1/11019, 2.693/250.0, 37, 300
07:17:07.078249, 3, 0, 0, 98/11016, 23.631/250.0, 46, 300
07:17:08.082916, 0, 73, 14, 8377/11019, 117.532/250.0, 63, 1860
07:17:08.087631, 1, 0, 0, 1/11019, 18.243000000000002/250.0, 38, 300
07:17:08.090612, 2, 0, 0, 1/11019, 2.1550000000000002/250.0, 37, 300
07:17:08.093270, 3, 0, 0, 98/11016, 23.895/250.0, 46, 300
07:17:09.097007, 0, 48, 9, 8377/11019, 118.47500000000001/250.0, 62, 1860
07:17:09.099990, 1, 0, 0, 1/11019, 18.428/250.0, 38, 300
07:17:09.103326, 2, 0, 0, 1/11019, 2.032/250.0, 37, 300
07:17:09.106449, 3, 0, 0, 98/11016, 24.006/250.0, 46, 300
07:17:10.111833, 0, 70, 8, 8377/11019, 106.19500000000001/250.0, 62, 1860
07:17:10.114692, 1, 0, 0, 1/11019, 18.306/250.0, 38, 300
07:17:10.117690, 2, 0, 0, 1/11019, 2.173/250.0, 37, 300
07:17:10.120343, 3, 0, 0, 98/11016, 24.014/250.0, 46, 300
07:17:11.124028, 0, 70, 9, 8377/11019, 116.521/250.0, 62, 1860
07:17:11.127202, 1, 0, 0, 1/11019, 18.472/250.0, 38, 300
07:17:11.130403, 2, 0, 0, 1/11019, 2.153/250.0, 37, 300
07:17:11.137428, 3, 0, 0, 98/11016, 24.117/250.0, 46, 300
07:17:12.140790, 0, 65, 8, 8377/11019, 93.785/250.0, 62, 1860
07:17:12.143684, 1, 0, 0, 1/11019, 18.031/250.0, 38, 300
07:17:12.146728, 2, 0, 0, 1/11019, 1.792/250.0, 37, 300
07:17:12.150413, 3, 0, 0, 98/11016, 23.693/250.0, 46, 300
07:17:13.154022, 0, 4, 0, 8377/11019, 93.32300000000001/250.0, 62, 1860
07:17:13.157562, 1, 0, 0, 1/11019, 17.978/250.0, 38, 300
07:17:13.160635, 2, 0, 0, 1/11019, 2.563/250.0, 37, 300
07:17:13.163292, 3, 0, 0, 98/11016, 23.421/250.0, 46, 300
07:17:14.167541, 0, 61, 11, 8377/11019, 117.24900000000001/250.0, 62, 1860
07:17:14.170293, 1, 0, 0, 1/11019, 18.162/250.0, 38, 300
07:17:14.174265, 2, 0, 0, 1/11019, 2.77/250.0, 37, 300
07:17:14.178953, 3, 0, 0, 98/11016, 23.272000000000002/250.0, 46, 300
07:17:15.182534, 0, 72, 15, 8377/11019, 117.188/250.0, 63, 1860
07:17:15.187098, 1, 0, 0, 1/11019, 17.86/250.0, 38, 300
07:17:15.190082, 2, 0, 0, 1/11019, 2.623/250.0, 37, 300
07:17:15.192738, 3, 0, 0, 98/11016, 23.193/250.0, 46, 300
07:17:16.196335, 0, 73, 14, 8377/11019, 117.837/250.0, 63, 1860
07:17:16.199217, 1, 0, 0, 1/11019, 18.065/250.0, 38, 300
07:17:16.202245, 2, 0, 0, 1/11019, 3.0020000000000002/250.0, 37, 300
07:17:16.204934, 3, 0, 0, 98/11016, 22.839000000000002/250.0, 46, 300
07:17:17.210380, 0, 72, 14, 8377/11019, 117.556/250.0, 62, 1860
07:17:17.216556, 1, 0, 0, 1/11019, 17.789/250.0, 38, 300
07:17:17.219628, 2, 0, 0, 1/11019, 2.766/250.0, 37, 300
07:17:17.222266, 3, 0, 0, 98/11016, 23.0/250.0, 46, 300
07:17:18.225727, 0, 72, 15, 8377/11019, 129.344/250.0, 63, 1860
07:17:18.228491, 1, 0, 0, 1/11019, 17.799/250.0, 38, 300
07:17:18.231325, 2, 0, 0, 1/11019, 2.8000000000000003/250.0, 37, 300
07:17:18.234016, 3, 0, 0, 98/11016, 23.014/250.0, 46, 300
07:17:19.237516, 0, 71, 14, 8377/11019, 116.907/250.0, 63, 1860
07:17:19.240319, 1, 0, 0, 1/11019, 17.909/250.0, 38, 300
07:17:19.243461, 2, 0, 0, 1/11019, 2.478/250.0, 37, 300
07:17:19.246201, 3, 0, 0, 98/11016, 23.298000000000002/250.0, 46, 300
07:17:20.249615, 0, 73, 15, 8377/11019, 134.928/250.0, 62, 1860
07:17:20.254317, 1, 0, 0, 1/11019, 18.297/250.0, 38, 300
07:17:20.257246, 2, 0, 0, 1/11019, 3.0220000000000002/250.0, 37, 300
07:17:20.261978, 3, 0, 0, 98/11016, 23.342/250.0, 46, 300
07:17:21.265698, 0, 71, 14, 8377/11019, 117.286/250.0, 63, 1860
07:17:21.268602, 1, 0, 0, 1/11019, 18.225/250.0, 38, 300
07:17:21.271527, 2, 0, 0, 1/11019, 2.754/250.0, 37, 300
07:17:21.274174, 3, 0, 0, 98/11016, 23.657/250.0, 46, 300
07:17:22.277754, 0, 73, 15, 8377/11019, 127.75/250.0, 63, 1860
07:17:22.280577, 1, 0, 0, 1/11019, 18.235/250.0, 38, 300
07:17:22.283471, 2, 0, 0, 1/11019, 2.815/250.0, 37, 300
07:17:22.287263, 3, 0, 0, 98/11016, 23.79/250.0, 46, 300
07:17:23.290674, 0, 72, 14, 8377/11019, 117.289/250.0, 62, 1860
07:17:23.293523, 1, 0, 0, 1/11019, 18.659/250.0, 38, 300
07:17:23.296583, 2, 0, 0, 1/11019, 3.204/250.0, 37, 300
07:17:23.299300, 3, 0, 0, 98/11016, 23.499/250.0, 46, 300
07:17:24.302708, 0, 73, 15, 8377/11019, 117.0/250.0, 63, 1860
07:17:24.305455, 1, 0, 0, 1/11019, 18.432000000000002/250.0, 38, 300
07:17:24.308424, 2, 0, 0, 1/11019, 2.7520000000000002/250.0, 37, 300
07:17:24.311061, 3, 0, 0, 98/11016, 23.439/250.0, 46, 300
07:17:25.314689, 0, 72, 14, 8377/11019, 117.60300000000001/250.0, 64, 1860
07:17:25.317843, 1, 0, 0, 1/11019, 18.753/250.0, 38, 300
07:17:25.320848, 2, 0, 0, 1/11019, 3.248/250.0, 37, 300
07:17:25.324609, 3, 0, 0, 98/11016, 23.523/250.0, 46, 300
07:17:26.328080, 0, 73, 15, 8377/11019, 117.199/250.0, 63, 1860
07:17:26.330993, 1, 0, 0, 1/11019, 18.685/250.0, 38, 300
07:17:26.333934, 2, 0, 0, 1/11019, 3.349/250.0, 37, 300
07:17:26.336525, 3, 0, 0, 98/11016, 23.257/250.0, 46, 300
07:17:27.340091, 0, 72, 14, 8377/11019, 124.458/250.0, 63, 1860
07:17:27.343706, 1, 0, 0, 1/11019, 18.483/250.0, 38, 300
07:17:27.349913, 2, 0, 0, 1/11019, 3.757/250.0, 37, 300
07:17:27.356329, 3, 0, 0, 98/11016, 23.568/250.0, 46, 300
07:17:28.359673, 0, 72, 15, 8377/11019, 117.538/250.0, 63, 1860
07:17:28.362592, 1, 0, 0, 1/11019, 18.435/250.0, 38, 300
07:17:28.365641, 2, 0, 0, 1/11019, 3.013/250.0, 37, 300
07:17:28.368435, 3, 0, 0, 98/11016, 23.386/250.0, 46, 300
07:17:29.373037, 0, 73, 14, 8377/11019, 132.492/250.0, 62, 1860
07:17:29.375531, 1, 0, 0, 1/11019, 18.458000000000002/250.0, 38, 300
07:17:29.378150, 2, 0, 0, 1/11019, 2.326/250.0, 37, 300
07:17:29.380675, 3, 0, 0, 98/11016, 23.132/250.0, 46, 300
07:17:30.384125, 0, 71, 14, 8377/11019, 99.46900000000001/250.0, 62, 1860
07:17:30.387199, 1, 0, 0, 1/11019, 18.657/250.0, 38, 300
07:17:30.390827, 2, 0, 0, 1/11019, 2.408/250.0, 37, 300
07:17:30.394334, 3, 0, 0, 98/11016, 23.499/250.0, 46, 300
07:17:31.400414, 0, 40, 6, 8377/11019, 106.32600000000001/250.0, 62, 1860
07:17:31.406902, 1, 0, 0, 1/11019, 18.654/250.0, 38, 300
07:17:31.410643, 2, 0, 0, 1/11019, 2.236/250.0, 37, 300
07:17:31.413346, 3, 0, 0, 98/11016, 23.852/250.0, 46, 300
07:17:32.416954, 0, 69, 8, 8377/11019, 106.504/250.0, 62, 1860
07:17:32.421636, 1, 0, 0, 1/11019, 18.704/250.0, 38, 300
07:17:32.424670, 2, 0, 0, 1/11019, 2.38/250.0, 37, 300
07:17:32.427230, 3, 0, 0, 98/11016, 23.816/250.0, 46, 300
07:17:33.430601, 0, 71, 9, 8377/11019, 105.82300000000001/250.0, 62, 1860
07:17:33.433645, 1, 0, 0, 1/11019, 18.818/250.0, 38, 300
07:17:33.439899, 2, 0, 0, 1/11019, 2.577/250.0, 37, 300
07:17:33.442498, 3, 0, 0, 98/11016, 23.582/250.0, 46, 300
07:17:34.445858, 0, 47, 5, 8377/11019, 247.69/250.0, 66, 1800
07:17:34.448845, 1, 0, 0, 1/11019, 18.148/250.0, 38, 300
07:17:34.451864, 2, 0, 0, 1/11019, 5.239/250.0, 37, 300
07:17:34.454981, 3, 0, 0, 98/11016, 22.768/250.0, 46, 300
07:17:35.460404, 0, 62, 37, 8377/11019, 116.229/250.0, 63, 1860
07:17:35.466352, 1, 0, 0, 1/11019, 18.773/250.0, 38, 300
07:17:35.472424, 2, 0, 0, 1/11019, 2.512/250.0, 37, 300
07:17:35.475251, 3, 0, 0, 98/11016, 23.34/250.0, 46, 300
07:17:36.478610, 0, 73, 15, 8377/11019, 117.181/250.0, 63, 1860
07:17:36.483249, 1, 0, 0, 1/11019, 18.884/250.0, 38, 300
07:17:36.485927, 2, 0, 0, 1/11019, 2.463/250.0, 37, 300
07:17:36.488927, 3, 0, 0, 98/11016, 23.245/250.0, 46, 300
07:17:37.492604, 0, 71, 14, 8377/11019, 117.324/250.0, 63, 1860
07:17:37.495497, 1, 0, 0, 1/11019, 18.743000000000002/250.0, 38, 300
07:17:37.498231, 2, 0, 0, 1/11019, 2.654/250.0, 37, 300
07:17:37.500995, 3, 0, 0, 98/11016, 23.699/250.0, 46, 300
07:17:38.504609, 0, 73, 15, 8377/11019, 117.271/250.0, 64, 1860
07:17:38.507347, 1, 0, 0, 1/11019, 18.647000000000002/250.0, 38, 300
07:17:38.510653, 2, 0, 0, 1/11019, 2.6390000000000002/250.0, 37, 300
07:17:38.513312, 3, 0, 0, 98/11016, 23.080000000000002/250.0, 46, 300
07:17:39.516749, 0, 71, 14, 8377/11019, 116.946/250.0, 63, 1860
07:17:39.522072, 1, 0, 0, 1/11019, 18.464/250.0, 38, 300
07:17:39.525114, 2, 0, 0, 1/11019, 2.677/250.0, 37, 300
07:17:39.528113, 3, 0, 0, 98/11016, 23.019000000000002/250.0, 46, 300
07:17:40.531850, 0, 72, 15, 8377/11019, 117.11200000000001/250.0, 63, 1860
07:17:40.534661, 1, 0, 0, 1/11019, 18.272000000000002/250.0, 38, 300
07:17:40.537940, 2, 0, 0, 1/11019, 2.685/250.0, 37, 300
07:17:40.540524, 3, 0, 0, 98/11016, 23.379/250.0, 46, 300
07:17:41.544024, 0, 71, 14, 8377/11019, 117.02/250.0, 63, 1860
07:17:41.546768, 1, 0, 0, 1/11019, 18.327/250.0, 38, 300
07:17:41.550259, 2, 0, 0, 1/11019, 3.0500000000000003/250.0, 37, 300
07:17:41.556145, 3, 0, 0, 98/11016, 23.72/250.0, 46, 300
07:17:42.560368, 0, 73, 15, 8377/11019, 117.309/250.0, 63, 1860
07:17:42.563108, 1, 0, 0, 1/11019, 18.024/250.0, 38, 300
07:17:42.566177, 2, 0, 0, 1/11019, 3.398/250.0, 37, 300
07:17:42.568994, 3, 0, 0, 98/11016, 23.578/250.0, 46, 300
07:17:43.572534, 0, 71, 14, 8377/11019, 122.982/250.0, 63, 1860
07:17:43.575370, 1, 0, 0, 1/11019, 18.217/250.0, 38, 300
07:17:43.578322, 2, 0, 0, 1/11019, 3.492/250.0, 37, 300
07:17:43.580965, 3, 0, 0, 98/11016, 23.011/250.0, 46, 300
07:17:44.586219, 0, 72, 15, 8377/11019, 117.186/250.0, 63, 1860
07:17:44.592544, 1, 0, 0, 1/11019, 18.227/250.0, 38, 300
07:17:44.598159, 2, 0, 0, 1/11019, 3.404/250.0, 37, 300
07:17:44.600666, 3, 0, 0, 98/11016, 23.312/250.0, 46, 300
07:17:45.604208, 0, 71, 14, 8377/11019, 122.994/250.0, 63, 1860
07:17:45.607345, 1, 0, 0, 1/11019, 18.34/250.0, 38, 300
07:17:45.610426, 2, 0, 0, 1/11019, 3.4010000000000002/250.0, 37, 300
07:17:45.613371, 3, 0, 0, 98/11016, 23.263/250.0, 46, 300
07:17:46.616920, 0, 74, 15, 8377/11019, 117.164/250.0, 63, 1860
07:17:46.621266, 1, 0, 0, 1/11019, 18.393/250.0, 38, 300
07:17:46.624259, 2, 0, 0, 1/11019, 2.995/250.0, 37, 300
07:17:46.626965, 3, 0, 0, 98/11016, 23.576/250.0, 46, 300
07:17:47.630796, 0, 72, 14, 8377/11019, 117.312/250.0, 64, 1860
07:17:47.633686, 1, 0, 0, 1/11019, 18.207/250.0, 37, 300
07:17:47.636680, 2, 0, 0, 1/11019, 3.236/250.0, 37, 300
07:17:47.639351, 3, 0, 0, 98/11016, 23.382/250.0, 46, 300
07:17:48.642724, 0, 72, 15, 8377/11019, 129.294/250.0, 63, 1860
07:17:48.645571, 1, 0, 0, 1/11019, 18.143/250.0, 38, 300
07:17:48.648950, 2, 0, 0, 1/11019, 3.61/250.0, 37, 300
07:17:48.651599, 3, 0, 0, 98/11016, 23.355/250.0, 46, 300
07:17:49.655071, 0, 73, 15, 8377/11019, 117.141/250.0, 63, 1860
07:17:49.657826, 1, 0, 0, 1/11019, 18.388/250.0, 38, 300
07:17:49.660792, 2, 0, 0, 1/11019, 3.102/250.0, 37, 300
07:17:49.663455, 3, 0, 0, 98/11016, 22.989/250.0, 46, 300
07:17:50.667280, 0, 72, 14, 8377/11019, 117.269/250.0, 63, 1860
07:17:50.670140, 1, 0, 0, 1/11019, 18.337/250.0, 38, 300
07:17:50.673284, 2, 0, 0, 1/11019, 2.535/250.0, 37, 300
07:17:50.676173, 3, 0, 0, 98/11016, 23.082/250.0, 46, 300
07:17:51.679466, 0, 74, 15, 8377/11019, 93.104/250.0, 62, 1860
07:17:51.682169, 1, 0, 0, 1/11019, 18.54/250.0, 38, 300
07:17:51.685081, 2, 0, 0, 1/11019, 3.738/250.0, 37, 300
07:17:51.688232, 3, 0, 0, 98/11016, 22.944/250.0, 46, 300
07:17:52.691893, 0, 45, 9, 8377/11019, 106.409/250.0, 62, 1860
07:17:52.694741, 1, 0, 0, 1/11019, 18.252/250.0, 38, 300
07:17:52.698565, 2, 0, 0, 1/11019, 1.995/250.0, 37, 300
07:17:52.704899, 3, 0, 0, 98/11016, 23.294/250.0, 46, 300
07:17:53.708686, 0, 68, 9, 8377/11019, 105.81/250.0, 63, 1860
07:17:53.711466, 1, 0, 0, 1/11019, 18.442/250.0, 38, 300
07:17:53.714413, 2, 0, 0, 1/11019, 1.786/250.0, 37, 300
07:17:53.717053, 3, 0, 0, 98/11016, 23.402/250.0, 46, 300
07:17:54.720383, 0, 70, 9, 8377/11019, 105.711/250.0, 62, 1860
07:17:54.724008, 1, 0, 0, 1/11019, 18.583000000000002/250.0, 38, 300
07:17:54.726696, 2, 0, 0, 1/11019, 1.84/250.0, 37, 300
07:17:54.729693, 3, 0, 0, 98/11016, 23.81/250.0, 46, 300
07:17:55.733019, 0, 69, 8, 8377/11019, 92.738/250.0, 62, 1860
07:17:55.735888, 1, 0, 0, 1/11019, 18.745/250.0, 38, 300
07:17:55.739207, 2, 0, 0, 1/11019, 1.749/250.0, 36, 300
07:17:55.741866, 3, 0, 0, 98/11016, 23.596/250.0, 46, 300
07:17:56.745567, 0, 17, 2, 8377/11019, 128.923/250.0, 62, 1860
07:17:56.748437, 1, 0, 0, 1/11019, 18.361/250.0, 38, 300
07:17:56.754523, 2, 0, 0, 1/11019, 2.375/250.0, 37, 300
07:17:56.762847, 3, 0, 0, 98/11016, 23.324/250.0, 46, 300
07:17:57.766401, 0, 44, 9, 8377/11019, 116.968/250.0, 62, 1860
07:17:57.769251, 1, 0, 0, 1/11019, 18.522000000000002/250.0, 38, 300
07:17:57.772204, 2, 0, 0, 1/11019, 2.6270000000000002/250.0, 36, 300
07:17:57.774759, 3, 0, 0, 98/11016, 23.551000000000002/250.0, 46, 300
07:17:58.778471, 0, 72, 14, 8377/11019, 119.786/250.0, 63, 1860
07:17:58.781821, 1, 0, 0, 1/11019, 18.339/250.0, 38, 300
07:17:58.784869, 2, 0, 0, 1/11019, 2.451/250.0, 36, 300
07:17:58.787499, 3, 0, 0, 98/11016, 23.332/250.0, 46, 300
07:17:59.790909, 0, 72, 15, 8377/11019, 117.006/250.0, 62, 1860
07:17:59.793811, 1, 0, 0, 1/11019, 18.291/250.0, 38, 300
07:17:59.796902, 2, 0, 0, 1/11019, 2.904/250.0, 36, 300
07:17:59.799762, 3, 0, 0, 98/11016, 23.229/250.0, 46, 300
07:18:00.803326, 0, 72, 14, 8377/11019, 117.354/250.0, 63, 1860
07:18:00.806458, 1, 0, 0, 1/11019, 18.512/250.0, 38, 300
07:18:00.809773, 2, 0, 0, 1/11019, 2.5460000000000003/250.0, 37, 300
07:18:00.812503, 3, 0, 0, 98/11016, 23.073/250.0, 46, 300
07:18:01.816100, 0, 73, 15, 8377/11019, 119.23/250.0, 63, 1860
07:18:01.818880, 1, 0, 0, 1/11019, 18.446/250.0, 38, 300
07:18:01.821856, 2, 0, 0, 1/11019, 3.09/250.0, 37, 300
07:18:01.824949, 3, 0, 0, 98/11016, 23.233/250.0, 46, 300
07:18:02.828379, 0, 72, 14, 8377/11019, 116.889/250.0, 62, 1860
07:18:02.831098, 1, 0, 0, 1/11019, 18.262/250.0, 37, 300
07:18:02.834205, 2, 0, 0, 1/11019, 2.568/250.0, 36, 300
07:18:02.837160, 3, 0, 0, 98/11016, 23.064/250.0, 46, 300
07:18:03.840939, 0, 72, 15, 8377/11019, 120.797/250.0, 63, 1860
07:18:03.844368, 1, 0, 0, 1/11019, 18.219/250.0, 37, 300
07:18:03.847382, 2, 0, 0, 1/11019, 3.013/250.0, 36, 300
07:18:03.850243, 3, 0, 0, 98/11016, 22.966/250.0, 46, 300
07:18:04.853717, 0, 71, 14, 8377/11019, 117.136/250.0, 62, 1860
07:18:04.856405, 1, 0, 0, 1/11019, 18.294/250.0, 37, 300
07:18:04.859383, 2, 0, 0, 1/11019, 3.2840000000000003/250.0, 37, 300
07:18:04.862107, 3, 0, 0, 98/11016, 23.485/250.0, 46, 300
07:18:05.865779, 0, 73, 15, 8377/11019, 117.604/250.0, 63, 1860
07:18:05.868653, 1, 0, 0, 1/11019, 18.426000000000002/250.0, 38, 300
07:18:05.871633, 2, 0, 0, 1/11019, 2.888/250.0, 36, 300
07:18:05.874483, 3, 0, 0, 98/11016, 23.735/250.0, 46, 300
07:18:06.877996, 0, 71, 14, 8377/11019, 117.042/250.0, 63, 1860
07:18:06.880990, 1, 0, 0, 1/11019, 18.257/250.0, 38, 300
07:18:06.884003, 2, 0, 0, 1/11019, 2.7680000000000002/250.0, 36, 300
07:18:06.886750, 3, 0, 0, 98/11016, 23.816/250.0, 46, 300
07:18:07.891145, 0, 72, 15, 8377/11019, 118.793/250.0, 62, 1860
07:18:07.893916, 1, 0, 0, 1/11019, 18.471/250.0, 38, 300
07:18:07.897022, 2, 0, 0, 1/11019, 2.968/250.0, 36, 300
07:18:07.900129, 3, 0, 0, 98/11016, 23.816/250.0, 46, 300
07:18:08.904203, 0, 72, 14, 8377/11019, 116.992/250.0, 63, 1860
07:18:08.907103, 1, 0, 0, 1/11019, 18.139/250.0, 38, 300
07:18:08.910147, 2, 0, 0, 1/11019, 2.868/250.0, 36, 300
07:18:08.912920, 3, 0, 0, 98/11016, 23.453/250.0, 46, 300
07:18:09.916832, 0, 73, 15, 8377/11019, 130.511/250.0, 63, 1860
