Number of GPUs 4
Time, device, gpu_util(%), gpu_mem(%), memory_used/total(Mib), power_current/limit(W), temperature(C), Frequency(MHz)
00:20:26.799231, 2, 0, 0, 1/11019, 3.847/250.0, 38, 300
00:20:26.804074, 3, 0, 0, 99/11016, 23.77/250.0, 46, 300
00:20:27.809475, 0, 6, 1, 8889/11019, 90.819/250.0, 58, 1875
00:20:27.813514, 1, 13, 5, 8889/11019, 124.336/250.0, 51, 1875
00:20:27.819381, 2, 0, 0, 1/11019, 4.6370000000000005/250.0, 38, 300
00:20:27.824367, 3, 0, 0, 99/11016, 23.651/250.0, 47, 300
00:20:28.828668, 0, 0, 0, 8889/11019, 62.227000000000004/250.0, 56, 1350
00:20:28.833860, 1, 57, 22, 8889/11019, 78.408/250.0, 50, 1875
00:20:28.838510, 2, 0, 0, 1/11019, 3.577/250.0, 38, 300
00:20:28.845986, 3, 0, 0, 99/11016, 24.012/250.0, 47, 300
00:20:29.851309, 0, 9, 0, 8889/11019, 61.992000000000004/250.0, 56, 1350
00:20:29.858385, 1, 0, 0, 8889/11019, 69.575/250.0, 49, 1350
00:20:29.863791, 2, 0, 0, 1/11019, 1.825/250.0, 38, 300
00:20:29.870133, 3, 0, 0, 99/11016, 23.758/250.0, 47, 300
00:20:30.874806, 0, 0, 0, 8889/11019, 62.048/250.0, 56, 1350
00:20:30.879330, 1, 6, 0, 8889/11019, 52.11/250.0, 48, 1350
00:20:30.884796, 2, 0, 0, 1/11019, 1.725/250.0, 38, 300
00:20:30.889403, 3, 0, 0, 99/11016, 23.768/250.0, 46, 300
00:20:31.894174, 0, 0, 0, 8889/11019, 247.0/250.0, 61, 1830
00:20:31.898275, 1, 1, 0, 8889/11019, 51.869/250.0, 48, 1350
00:20:31.903826, 2, 0, 0, 1/11019, 6.016/250.0, 38, 300
00:20:31.908085, 3, 0, 0, 99/11016, 22.802/250.0, 47, 300
00:20:32.912475, 0, 65, 42, 8889/11019, 106.22200000000001/250.0, 59, 1860
00:20:32.916407, 1, 0, 0, 8889/11019, 52.224000000000004/250.0, 50, 1350
00:20:32.921813, 2, 0, 0, 1/11019, 3.636/250.0, 38, 300
00:20:32.927161, 3, 0, 0, 99/11016, 23.196/250.0, 47, 300
00:20:33.933074, 0, 55, 28, 8889/11019, 109.423/250.0, 59, 1860
00:20:33.937344, 1, 17, 10, 8889/11019, 242.496/250.0, 55, 1800
00:20:33.942709, 2, 0, 0, 1/11019, 6.3950000000000005/250.0, 38, 300
00:20:33.947850, 3, 0, 0, 99/11016, 22.941/250.0, 46, 300
00:20:34.952146, 0, 31, 8, 8889/11019, 75.516/250.0, 57, 1500
00:20:34.955822, 1, 84, 57, 8889/11019, 93.229/250.0, 51, 1875
00:20:34.960897, 2, 0, 0, 1/11019, 3.849/250.0, 38, 300
00:20:34.967939, 3, 0, 0, 99/11016, 23.017/250.0, 46, 300
00:20:35.972317, 0, 31, 7, 8889/11019, 67.396/250.0, 56, 1380
00:20:35.976201, 1, 30, 11, 8889/11019, 103.955/250.0, 51, 1875
00:20:35.982388, 2, 0, 0, 1/11019, 3.47/250.0, 38, 300
00:20:35.987390, 3, 0, 0, 99/11016, 23.216/250.0, 46, 300
00:20:36.993342, 0, 33, 8, 8889/11019, 72.154/250.0, 56, 1350
00:20:36.997428, 1, 30, 11, 8889/11019, 72.319/250.0, 50, 1470
00:20:37.003234, 2, 0, 0, 1/11019, 3.498/250.0, 38, 300
00:20:37.009872, 3, 0, 0, 99/11016, 23.007/250.0, 47, 300
00:20:38.014463, 0, 33, 8, 8889/11019, 69.508/250.0, 56, 1350
00:20:38.022887, 1, 31, 12, 8889/11019, 60.077/250.0, 50, 1350
00:20:38.027990, 2, 0, 0, 1/11019, 3.373/250.0, 38, 300
00:20:38.035437, 3, 0, 0, 99/11016, 23.379/250.0, 46, 300
00:20:39.039355, 0, 32, 7, 8889/11019, 69.556/250.0, 56, 1350
